t(s)	ch1x	ch1y
1.198207e+01	0.000000e+00	0.000000e+00
1.199686e+01	0.000000e+00	0.000000e+00
1.199718e+01	0.000000e+00	0.000000e+00
1.199749e+01	0.000000e+00	0.000000e+00
1.199776e+01	0.000000e+00	0.000000e+00
1.199804e+01	0.000000e+00	0.000000e+00
1.199885e+01	0.000000e+00	0.000000e+00
1.199910e+01	0.000000e+00	0.000000e+00
1.199933e+01	0.000000e+00	0.000000e+00
1.200001e+01	0.000000e+00	0.000000e+00
1.201309e+01	0.000000e+00	0.000000e+00
1.201350e+01	0.000000e+00	0.000000e+00
1.201386e+01	0.000000e+00	0.000000e+00
1.201420e+01	0.000000e+00	0.000000e+00
1.201449e+01	0.000000e+00	0.000000e+00
1.201477e+01	0.000000e+00	0.000000e+00
1.201501e+01	0.000000e+00	0.000000e+00
1.201599e+01	0.000000e+00	0.000000e+00
1.202836e+01	0.000000e+00	0.000000e+00
1.202866e+01	0.000000e+00	0.000000e+00
1.202896e+01	0.000000e+00	0.000000e+00
1.202926e+01	0.000000e+00	0.000000e+00
1.203002e+01	0.000000e+00	0.000000e+00
1.203030e+01	0.000000e+00	0.000000e+00
1.203057e+01	0.000000e+00	0.000000e+00
1.204403e+01	0.000000e+00	0.000000e+00
1.204437e+01	0.000000e+00	0.000000e+00
1.204473e+01	0.000000e+00	0.000000e+00
1.204508e+01	0.000000e+00	0.000000e+00
1.204546e+01	0.000000e+00	0.000000e+00
1.204584e+01	0.000000e+00	0.000000e+00
1.204620e+01	0.000000e+00	0.000000e+00
1.204653e+01	0.000000e+00	0.000000e+00
1.206019e+01	0.000000e+00	0.000000e+00
1.206070e+01	0.000000e+00	0.000000e+00
1.206115e+01	0.000000e+00	0.000000e+00
1.206163e+01	0.000000e+00	0.000000e+00
1.206201e+01	0.000000e+00	0.000000e+00
1.206237e+01	0.000000e+00	0.000000e+00
1.206271e+01	0.000000e+00	0.000000e+00
1.206301e+01	0.000000e+00	0.000000e+00
1.206404e+01	0.000000e+00	0.000000e+00
1.207597e+01	0.000000e+00	0.000000e+00
1.207630e+01	0.000000e+00	0.000000e+00
1.207665e+01	0.000000e+00	0.000000e+00
1.207701e+01	0.000000e+00	0.000000e+00
1.207734e+01	0.000000e+00	0.000000e+00
1.207765e+01	0.000000e+00	0.000000e+00
1.207842e+01	0.000000e+00	0.000000e+00
1.209143e+01	0.000000e+00	0.000000e+00
1.209179e+01	0.000000e+00	0.000000e+00
1.209208e+01	0.000000e+00	0.000000e+00
1.209237e+01	0.000000e+00	0.000000e+00
1.209271e+01	0.000000e+00	0.000000e+00
1.209302e+01	0.000000e+00	0.000000e+00
1.209333e+01	0.000000e+00	0.000000e+00
1.209409e+01	0.000000e+00	0.000000e+00
1.210689e+01	0.000000e+00	0.000000e+00
1.210714e+01	0.000000e+00	0.000000e+00
1.210739e+01	0.000000e+00	0.000000e+00
1.210764e+01	0.000000e+00	0.000000e+00
1.210790e+01	0.000000e+00	0.000000e+00
1.210817e+01	0.000000e+00	0.000000e+00
1.210844e+01	0.000000e+00	0.000000e+00
1.212254e+01	0.000000e+00	0.000000e+00
1.212281e+01	0.000000e+00	0.000000e+00
1.212305e+01	0.000000e+00	0.000000e+00
1.212330e+01	0.000000e+00	0.000000e+00
1.212354e+01	0.000000e+00	0.000000e+00
1.212379e+01	0.000000e+00	0.000000e+00
1.212404e+01	0.000000e+00	0.000000e+00
1.212425e+01	0.000000e+00	0.000000e+00
1.213797e+01	0.000000e+00	0.000000e+00
1.213819e+01	0.000000e+00	0.000000e+00
1.213841e+01	0.000000e+00	0.000000e+00
1.213863e+01	0.000000e+00	0.000000e+00
1.213885e+01	0.000000e+00	0.000000e+00
1.213908e+01	0.000000e+00	0.000000e+00
1.213932e+01	0.000000e+00	0.000000e+00
1.214009e+01	0.000000e+00	0.000000e+00
1.215301e+01	0.000000e+00	0.000000e+00
1.215321e+01	0.000000e+00	0.000000e+00
1.215341e+01	0.000000e+00	0.000000e+00
1.215362e+01	0.000000e+00	0.000000e+00
1.215383e+01	0.000000e+00	0.000000e+00
1.215404e+01	0.000000e+00	0.000000e+00
1.215425e+01	0.000000e+00	0.000000e+00
1.216877e+01	0.000000e+00	0.000000e+00
1.216899e+01	0.000000e+00	0.000000e+00
1.216923e+01	0.000000e+00	0.000000e+00
1.216947e+01	0.000000e+00	0.000000e+00
1.216972e+01	0.000000e+00	0.000000e+00
1.216999e+01	0.000000e+00	0.000000e+00
1.217023e+01	0.000000e+00	0.000000e+00
1.217049e+01	0.000000e+00	0.000000e+00
1.218471e+01	0.000000e+00	0.000000e+00
1.218491e+01	0.000000e+00	0.000000e+00
1.218510e+01	0.000000e+00	0.000000e+00
1.218530e+01	0.000000e+00	0.000000e+00
1.218550e+01	0.000000e+00	0.000000e+00
1.218570e+01	0.000000e+00	0.000000e+00
1.218591e+01	0.000000e+00	0.000000e+00
1.218611e+01	0.000000e+00	0.000000e+00
1.220007e+01	0.000000e+00	0.000000e+00
1.220028e+01	0.000000e+00	0.000000e+00
1.220046e+01	0.000000e+00	0.000000e+00
1.220065e+01	0.000000e+00	0.000000e+00
1.220084e+01	0.000000e+00	0.000000e+00
1.220103e+01	0.000000e+00	0.000000e+00
1.220122e+01	0.000000e+00	0.000000e+00
1.220197e+01	0.000000e+00	0.000000e+00
1.221561e+01	0.000000e+00	0.000000e+00
1.221577e+01	0.000000e+00	0.000000e+00
1.221593e+01	0.000000e+00	0.000000e+00
1.221609e+01	0.000000e+00	0.000000e+00
1.221625e+01	0.000000e+00	0.000000e+00
1.221642e+01	0.000000e+00	0.000000e+00
1.221661e+01	0.000000e+00	0.000000e+00
1.223135e+01	0.000000e+00	0.000000e+00
1.223162e+01	0.000000e+00	0.000000e+00
1.223189e+01	0.000000e+00	0.000000e+00
1.223212e+01	0.000000e+00	0.000000e+00
1.223234e+01	0.000000e+00	0.000000e+00
1.223255e+01	0.000000e+00	0.000000e+00
1.223276e+01	0.000000e+00	0.000000e+00
1.223295e+01	0.000000e+00	0.000000e+00
1.223399e+01	0.000000e+00	0.000000e+00
1.224657e+01	0.000000e+00	0.000000e+00
1.224678e+01	0.000000e+00	0.000000e+00
1.224699e+01	0.000000e+00	0.000000e+00
1.224720e+01	0.000000e+00	0.000000e+00
1.224743e+01	0.000000e+00	0.000000e+00
1.224765e+01	0.000000e+00	0.000000e+00
1.224796e+01	0.000000e+00	0.000000e+00
1.226236e+01	0.000000e+00	0.000000e+00
1.226268e+01	0.000000e+00	0.000000e+00
1.226299e+01	0.000000e+00	0.000000e+00
1.226329e+01	0.000000e+00	0.000000e+00
1.226357e+01	0.000000e+00	0.000000e+00
1.226385e+01	0.000000e+00	0.000000e+00
1.226414e+01	0.000000e+00	0.000000e+00
1.226436e+01	0.000000e+00	0.000000e+00
1.227825e+01	0.000000e+00	0.000000e+00
1.227869e+01	0.000000e+00	0.000000e+00
1.227907e+01	0.000000e+00	0.000000e+00
1.227955e+01	0.000000e+00	0.000000e+00
1.227989e+01	0.000000e+00	0.000000e+00
1.228021e+01	0.000000e+00	0.000000e+00
1.228050e+01	0.000000e+00	0.000000e+00
1.228075e+01	0.000000e+00	0.000000e+00
1.229388e+01	0.000000e+00	0.000000e+00
1.229426e+01	0.000000e+00	0.000000e+00
1.229466e+01	0.000000e+00	0.000000e+00
1.229505e+01	0.000000e+00	0.000000e+00
1.229541e+01	0.000000e+00	0.000000e+00
1.229572e+01	0.000000e+00	0.000000e+00
1.229606e+01	0.000000e+00	0.000000e+00
1.229634e+01	0.000000e+00	0.000000e+00
1.231012e+01	0.000000e+00	0.000000e+00
1.231049e+01	0.000000e+00	0.000000e+00
1.231086e+01	0.000000e+00	0.000000e+00
1.231123e+01	0.000000e+00	0.000000e+00
1.231160e+01	0.000000e+00	0.000000e+00
1.231196e+01	0.000000e+00	0.000000e+00
1.231233e+01	0.000000e+00	0.000000e+00
1.231277e+01	0.000000e+00	0.000000e+00
1.232624e+01	0.000000e+00	0.000000e+00
1.232660e+01	0.000000e+00	0.000000e+00
1.232697e+01	0.000000e+00	0.000000e+00
1.232731e+01	0.000000e+00	0.000000e+00
1.232763e+01	0.000000e+00	0.000000e+00
1.232794e+01	0.000000e+00	0.000000e+00
1.232824e+01	0.000000e+00	0.000000e+00
1.232852e+01	0.000000e+00	0.000000e+00
1.234179e+01	0.000000e+00	0.000000e+00
1.234216e+01	0.000000e+00	0.000000e+00
1.234253e+01	0.000000e+00	0.000000e+00
1.234290e+01	0.000000e+00	0.000000e+00
1.234321e+01	0.000000e+00	0.000000e+00
1.234352e+01	0.000000e+00	0.000000e+00
1.234381e+01	0.000000e+00	0.000000e+00
1.234407e+01	0.000000e+00	0.000000e+00
1.235750e+01	0.000000e+00	0.000000e+00
1.235777e+01	0.000000e+00	0.000000e+00
1.235812e+01	0.000000e+00	0.000000e+00
1.235840e+01	0.000000e+00	0.000000e+00
1.235870e+01	0.000000e+00	0.000000e+00
1.235899e+01	0.000000e+00	0.000000e+00
1.235927e+01	0.000000e+00	0.000000e+00
1.236007e+01	0.000000e+00	0.000000e+00
1.237308e+01	0.000000e+00	0.000000e+00
1.237333e+01	0.000000e+00	0.000000e+00
1.237358e+01	0.000000e+00	0.000000e+00
1.237384e+01	0.000000e+00	0.000000e+00
1.237410e+01	0.000000e+00	0.000000e+00
1.237436e+01	0.000000e+00	0.000000e+00
1.237466e+01	0.000000e+00	0.000000e+00
1.238860e+01	0.000000e+00	0.000000e+00
1.238884e+01	0.000000e+00	0.000000e+00
1.238908e+01	0.000000e+00	0.000000e+00
1.238932e+01	0.000000e+00	0.000000e+00
1.238956e+01	0.000000e+00	0.000000e+00
1.238980e+01	0.000000e+00	0.000000e+00
1.239002e+01	0.000000e+00	0.000000e+00
1.239021e+01	0.000000e+00	0.000000e+00
1.240451e+01	0.000000e+00	0.000000e+00
1.240470e+01	0.000000e+00	0.000000e+00
1.240489e+01	0.000000e+00	0.000000e+00
1.240508e+01	0.000000e+00	0.000000e+00
1.240527e+01	0.000000e+00	0.000000e+00
1.240546e+01	0.000000e+00	0.000000e+00
1.240566e+01	0.000000e+00	0.000000e+00
1.240605e+01	0.000000e+00	0.000000e+00
1.242030e+01	0.000000e+00	0.000000e+00
1.242081e+01	0.000000e+00	0.000000e+00
1.242121e+01	0.000000e+00	0.000000e+00
1.242137e+01	0.000000e+00	0.000000e+00
1.242154e+01	0.000000e+00	0.000000e+00
1.242171e+01	0.000000e+00	0.000000e+00
1.242192e+01	0.000000e+00	0.000000e+00
1.242209e+01	0.000000e+00	0.000000e+00
1.243581e+01	0.000000e+00	0.000000e+00
1.243600e+01	0.000000e+00	0.000000e+00
1.243620e+01	0.000000e+00	0.000000e+00
1.243639e+01	0.000000e+00	0.000000e+00
1.243659e+01	0.000000e+00	0.000000e+00
1.243679e+01	0.000000e+00	0.000000e+00
1.243699e+01	0.000000e+00	0.000000e+00
1.243802e+01	0.000000e+00	0.000000e+00
1.245118e+01	0.000000e+00	0.000000e+00
1.245141e+01	0.000000e+00	0.000000e+00
1.245161e+01	0.000000e+00	0.000000e+00
1.245181e+01	0.000000e+00	0.000000e+00
1.245201e+01	0.000000e+00	0.000000e+00
1.245221e+01	0.000000e+00	0.000000e+00
1.245241e+01	0.000000e+00	0.000000e+00
1.246672e+01	0.000000e+00	0.000000e+00
1.246688e+01	0.000000e+00	0.000000e+00
1.246705e+01	0.000000e+00	0.000000e+00
1.246721e+01	0.000000e+00	0.000000e+00
1.246738e+01	0.000000e+00	0.000000e+00
1.246756e+01	0.000000e+00	0.000000e+00
1.246773e+01	0.000000e+00	0.000000e+00
1.246797e+01	0.000000e+00	0.000000e+00
1.248191e+01	0.000000e+00	0.000000e+00
1.248211e+01	0.000000e+00	0.000000e+00
1.248228e+01	0.000000e+00	0.000000e+00
1.248245e+01	0.000000e+00	0.000000e+00
1.248261e+01	-7.727336e-01	6.347305e-01
1.248277e+01	-7.749445e-01	6.320293e-01
1.248293e+01	-7.771460e-01	6.293204e-01
1.248398e+01	-7.793380e-01	6.266038e-01
1.249725e+01	-7.815205e-01	6.238796e-01
1.249752e+01	-7.836935e-01	6.211478e-01
1.249775e+01	-7.858569e-01	6.184084e-01
1.249798e+01	-7.880108e-01	6.156615e-01
1.249820e+01	-7.901550e-01	6.129071e-01
1.249846e+01	-7.922896e-01	6.101452e-01
1.249866e+01	-7.944146e-01	6.073758e-01
1.251277e+01	-7.965299e-01	6.045991e-01
1.251309e+01	-7.986355e-01	6.018150e-01
1.251340e+01	-8.007314e-01	5.990236e-01
1.251371e+01	-8.028175e-01	5.962249e-01
1.251400e+01	-8.048938e-01	5.934189e-01
1.251425e+01	-8.069603e-01	5.906057e-01
1.251449e+01	-8.090170e-01	5.877853e-01
1.251472e+01	-8.110638e-01	5.849577e-01
1.252810e+01	-8.131008e-01	5.821230e-01
1.252868e+01	-8.151278e-01	5.792812e-01
1.252915e+01	-8.171449e-01	5.764323e-01
1.252968e+01	-8.191520e-01	5.735764e-01
1.253010e+01	-8.211492e-01	5.707136e-01
1.253046e+01	-8.231364e-01	5.678437e-01
1.253080e+01	-8.251135e-01	5.649670e-01
1.253113e+01	-8.270806e-01	5.620834e-01
1.253207e+01	-8.290376e-01	5.591929e-01
1.254278e+01	-8.309845e-01	5.562956e-01
1.254312e+01	-8.329212e-01	5.533915e-01
1.254347e+01	-8.348479e-01	5.504807e-01
1.254382e+01	-8.367643e-01	5.475632e-01
1.254415e+01	-8.386706e-01	5.446390e-01
1.254446e+01	-8.405666e-01	5.417082e-01
1.255835e+01	-8.424524e-01	5.387708e-01
1.255866e+01	-8.443279e-01	5.358268e-01
1.255899e+01	-8.461932e-01	5.328763e-01
1.255926e+01	-8.480481e-01	5.299193e-01
1.255952e+01	-8.498927e-01	5.269558e-01
1.255977e+01	-8.517269e-01	5.239859e-01
1.256003e+01	-8.535508e-01	5.210096e-01
1.256026e+01	-8.553643e-01	5.180270e-01
1.257311e+01	-8.571673e-01	5.150381e-01
1.257335e+01	-8.589599e-01	5.120429e-01
1.257360e+01	-8.607420e-01	5.090414e-01
1.257389e+01	-8.625137e-01	5.060338e-01
1.257415e+01	-8.642748e-01	5.030199e-01
1.257442e+01	-8.660254e-01	5.000000e-01
1.257469e+01	-8.677655e-01	4.969740e-01
1.258893e+01	-8.694949e-01	4.939419e-01
1.258938e+01	-8.712138e-01	4.909038e-01
1.258964e+01	-8.729221e-01	4.878597e-01
1.258990e+01	-8.746197e-01	4.848096e-01
1.259017e+01	-8.763067e-01	4.817537e-01
1.259051e+01	-8.779830e-01	4.786919e-01
1.259079e+01	-8.796486e-01	4.756242e-01
1.259109e+01	-8.813035e-01	4.725508e-01
1.259212e+01	-8.829476e-01	4.694716e-01
1.260424e+01	-8.845810e-01	4.663866e-01
1.260450e+01	-8.862036e-01	4.632960e-01
1.260478e+01	-8.878154e-01	4.601998e-01
1.260506e+01	-8.894164e-01	4.570979e-01
1.260533e+01	-8.910065e-01	4.539905e-01
1.260561e+01	-8.925858e-01	4.508775e-01
1.260606e+01	-8.941542e-01	4.477591e-01
1.261951e+01	-8.957118e-01	4.446352e-01
1.261970e+01	-8.972584e-01	4.415059e-01
1.261990e+01	-8.987940e-01	4.383711e-01
1.262010e+01	-9.003188e-01	4.352311e-01
1.262031e+01	-9.018325e-01	4.320857e-01
1.262052e+01	-9.033353e-01	4.289351e-01
1.262077e+01	-9.048271e-01	4.257793e-01
1.263480e+01	-9.063078e-01	4.226183e-01
1.263502e+01	-9.077775e-01	4.194521e-01
1.263525e+01	-9.092361e-01	4.162808e-01
1.263550e+01	-9.106837e-01	4.131044e-01
1.263574e+01	-9.121201e-01	4.099230e-01
1.263597e+01	-9.135455e-01	4.067366e-01
1.263617e+01	-9.149597e-01	4.035453e-01
1.263637e+01	-9.163627e-01	4.003490e-01
1.265075e+01	-9.177546e-01	3.971479e-01
1.265100e+01	-9.191353e-01	3.939419e-01
1.265123e+01	-9.205049e-01	3.907311e-01
1.265146e+01	-9.218632e-01	3.875156e-01
1.265169e+01	-9.232102e-01	3.842953e-01
1.265192e+01	-9.245460e-01	3.810704e-01
1.265214e+01	-9.258706e-01	3.778408e-01
1.265241e+01	-9.271839e-01	3.746066e-01
1.266601e+01	-9.284858e-01	3.713678e-01
1.266635e+01	-9.297765e-01	3.681246e-01
1.266659e+01	-9.310558e-01	3.648768e-01
1.266684e+01	-9.323238e-01	3.616246e-01
1.266708e+01	-9.335804e-01	3.583679e-01
1.266731e+01	-9.348257e-01	3.551070e-01
1.266754e+01	-9.360595e-01	3.518416e-01
1.266801e+01	-9.372820e-01	3.485720e-01
1.268116e+01	-9.384930e-01	3.452982e-01
1.268141e+01	-9.396926e-01	3.420201e-01
1.268164e+01	-9.408808e-01	3.387379e-01
1.268188e+01	-9.420575e-01	3.354516e-01
1.268213e+01	-9.432227e-01	3.321611e-01
1.268239e+01	-9.443764e-01	3.288666e-01
1.268258e+01	-9.455186e-01	3.255682e-01
1.269648e+01	-9.466493e-01	3.222657e-01
1.269681e+01	-9.477684e-01	3.189593e-01
1.269714e+01	-9.488760e-01	3.156490e-01
1.269745e+01	-9.499721e-01	3.123349e-01
1.269773e+01	-9.510565e-01	3.090170e-01
1.269806e+01	-9.521294e-01	3.056953e-01
1.269830e+01	-9.531907e-01	3.023699e-01
1.269853e+01	-9.542403e-01	2.990408e-01
1.271220e+01	-9.552784e-01	2.957081e-01
1.271294e+01	-9.563048e-01	2.923717e-01
1.271328e+01	-9.573195e-01	2.890318e-01
1.271359e+01	-9.583226e-01	2.856884e-01
1.271386e+01	-9.593140e-01	2.823415e-01
1.271413e+01	-9.602937e-01	2.789911e-01
1.271437e+01	-9.612617e-01	2.756374e-01
1.271460e+01	-9.622180e-01	2.722802e-01
1.272723e+01	-9.631626e-01	2.689198e-01
1.272772e+01	-9.640954e-01	2.655561e-01
1.272818e+01	-9.650165e-01	2.621892e-01
1.272860e+01	-9.659258e-01	2.588190e-01
1.272899e+01	-9.668234e-01	2.554458e-01
1.272933e+01	-9.677092e-01	2.520694e-01
1.272968e+01	-9.685832e-01	2.486899e-01
1.273011e+01	-9.694453e-01	2.453074e-01
1.274255e+01	-9.702957e-01	2.419219e-01
1.274294e+01	-9.711343e-01	2.385335e-01
1.274332e+01	-9.719610e-01	2.351421e-01
1.274370e+01	-9.727759e-01	2.317479e-01
1.274411e+01	-9.735789e-01	2.283509e-01
1.274462e+01	-9.743701e-01	2.249511e-01
1.274501e+01	-9.751494e-01	2.215485e-01
1.274615e+01	-9.759168e-01	2.181432e-01
1.275803e+01	-9.766723e-01	2.147353e-01
1.275841e+01	-9.774159e-01	2.113248e-01
1.275880e+01	-9.781476e-01	2.079117e-01
1.275914e+01	-9.788674e-01	2.044961e-01
1.275947e+01	-9.795752e-01	2.010779e-01
1.275979e+01	-9.802712e-01	1.976573e-01
1.276008e+01	-9.809552e-01	1.942344e-01
1.277386e+01	-9.816272e-01	1.908090e-01
1.277417e+01	-9.822873e-01	1.873813e-01
1.277448e+01	-9.829353e-01	1.839514e-01
1.277478e+01	-9.835715e-01	1.805191e-01
1.277509e+01	-9.841956e-01	1.770847e-01
1.277546e+01	-9.848078e-01	1.736482e-01
1.277581e+01	-9.854079e-01	1.702095e-01
1.277615e+01	-9.859960e-01	1.667687e-01
1.278997e+01	-9.865722e-01	1.633260e-01
1.279021e+01	-9.871363e-01	1.598812e-01
1.279045e+01	-9.876883e-01	1.564345e-01
1.279058e+01	-9.882284e-01	1.529858e-01
1.279071e+01	-9.887564e-01	1.495353e-01
1.279083e+01	-9.892723e-01	1.460830e-01
1.279096e+01	-9.897762e-01	1.426289e-01
1.279201e+01	-9.902681e-01	1.391731e-01
1.280603e+01	-9.907478e-01	1.357156e-01
1.280618e+01	-9.912155e-01	1.322564e-01
1.280631e+01	-9.916712e-01	1.287956e-01
1.280644e+01	-9.921147e-01	1.253332e-01
1.280657e+01	-9.925462e-01	1.218693e-01
1.280670e+01	-9.929655e-01	1.184040e-01
1.280682e+01	-9.933728e-01	1.149372e-01
1.280792e+01	-9.937679e-01	1.114689e-01
1.282104e+01	-9.941510e-01	1.079994e-01
1.282118e+01	-9.945219e-01	1.045285e-01
1.282131e+01	-9.948807e-01	1.010563e-01
1.282144e+01	-9.952274e-01	9.758290e-02
1.282157e+01	-9.955620e-01	9.410831e-02
1.282170e+01	-9.958844e-01	9.063258e-02
1.282193e+01	-9.961947e-01	8.715574e-02
1.283731e+01	-9.964929e-01	8.367784e-02
1.283750e+01	-9.967789e-01	8.019892e-02
1.283769e+01	-9.970528e-01	7.671903e-02
1.283788e+01	-9.973145e-01	7.323820e-02
1.283816e+01	-9.975641e-01	6.975647e-02
1.283836e+01	-9.978015e-01	6.627390e-02
1.283856e+01	-9.980267e-01	6.279052e-02
1.283877e+01	-9.982398e-01	5.930637e-02
1.285231e+01	-9.984408e-01	5.582150e-02
1.285250e+01	-9.986295e-01	5.233596e-02
1.285270e+01	-9.988061e-01	4.884977e-02
1.285290e+01	-9.989706e-01	4.536299e-02
1.285310e+01	-9.991228e-01	4.187565e-02
1.285330e+01	-9.992629e-01	3.838781e-02
1.285350e+01	-9.993908e-01	3.489950e-02
1.285402e+01	-9.995066e-01	3.141076e-02
1.286778e+01	-9.996101e-01	2.792164e-02
1.286797e+01	-9.997015e-01	2.443218e-02
1.286816e+01	-9.997807e-01	2.094242e-02
1.286836e+01	-9.998477e-01	1.745241e-02
1.286863e+01	-9.999025e-01	1.396218e-02
1.286885e+01	-9.999452e-01	1.047178e-02
1.286906e+01	-9.999756e-01	6.981260e-03
1.287002e+01	-9.999939e-01	3.490651e-03
1.288383e+01	-1.000000e+00	5.964922e-13
1.288406e+01	-9.999939e-01	-3.490651e-03
1.288424e+01	-9.999756e-01	-6.981260e-03
1.288443e+01	-9.999452e-01	-1.047178e-02
1.288466e+01	-9.999025e-01	-1.396218e-02
1.288485e+01	-9.998477e-01	-1.745241e-02
1.288501e+01	-9.997807e-01	-2.094242e-02
1.288594e+01	-9.997015e-01	-2.443218e-02
1.289988e+01	-9.996101e-01	-2.792164e-02
1.290003e+01	-9.995066e-01	-3.141076e-02
1.290019e+01	-9.993908e-01	-3.489950e-02
1.290035e+01	-9.992629e-01	-3.838781e-02
1.290051e+01	-9.991228e-01	-4.187565e-02
1.290073e+01	-9.989706e-01	-4.536299e-02
1.290092e+01	-9.988061e-01	-4.884977e-02
1.290197e+01	-9.986295e-01	-5.233596e-02
1.291513e+01	-9.984408e-01	-5.582150e-02
1.291533e+01	-9.982398e-01	-5.930637e-02
1.291552e+01	-9.980267e-01	-6.279052e-02
1.291571e+01	-9.978015e-01	-6.627390e-02
1.291589e+01	-9.975641e-01	-6.975647e-02
1.291608e+01	-9.973145e-01	-7.323820e-02
1.291624e+01	-9.970528e-01	-7.671903e-02
1.293094e+01	-9.967789e-01	-8.019892e-02
1.293128e+01	-9.964929e-01	-8.367784e-02
1.293155e+01	-9.961947e-01	-8.715574e-02
1.293182e+01	-9.958844e-01	-9.063258e-02
1.293207e+01	-9.955620e-01	-9.410831e-02
1.293233e+01	-9.952274e-01	-9.758290e-02
1.293256e+01	-9.948807e-01	-1.010563e-01
1.293278e+01	-9.945219e-01	-1.045285e-01
1.294661e+01	-9.941510e-01	-1.079994e-01
1.294695e+01	-9.937679e-01	-1.114689e-01
1.294724e+01	-9.933728e-01	-1.149372e-01
1.294738e+01	-9.929655e-01	-1.184040e-01
1.294753e+01	-9.925462e-01	-1.218693e-01
1.294767e+01	-9.921147e-01	-1.253332e-01
1.294781e+01	-9.916712e-01	-1.287956e-01
1.294794e+01	-9.912155e-01	-1.322564e-01
1.296181e+01	-9.907478e-01	-1.357156e-01
1.296222e+01	-9.902681e-01	-1.391731e-01
1.296266e+01	-9.897762e-01	-1.426289e-01
1.296307e+01	-9.892723e-01	-1.460830e-01
1.296347e+01	-9.887564e-01	-1.495353e-01
1.296386e+01	-9.882284e-01	-1.529858e-01
1.296422e+01	-9.876883e-01	-1.564345e-01
1.296460e+01	-9.871363e-01	-1.598812e-01
1.297713e+01	-9.865722e-01	-1.633260e-01
1.297753e+01	-9.859960e-01	-1.667687e-01
1.297794e+01	-9.854079e-01	-1.702095e-01
1.297836e+01	-9.848078e-01	-1.736482e-01
1.297889e+01	-9.841956e-01	-1.770847e-01
1.297933e+01	-9.835715e-01	-1.805191e-01
1.297976e+01	-9.829353e-01	-1.839514e-01
1.298019e+01	-9.822873e-01	-1.873813e-01
1.299286e+01	-9.816272e-01	-1.908090e-01
1.299325e+01	-9.809552e-01	-1.942344e-01
1.299367e+01	-9.802712e-01	-1.976573e-01
1.299408e+01	-9.795752e-01	-2.010779e-01
1.299451e+01	-9.788674e-01	-2.044961e-01
1.299491e+01	-9.781476e-01	-2.079117e-01
1.299528e+01	-9.774159e-01	-2.113248e-01
1.299613e+01	-9.766723e-01	-2.147353e-01
1.300864e+01	-9.759168e-01	-2.181432e-01
1.300900e+01	-9.751494e-01	-2.215485e-01
1.300937e+01	-9.743701e-01	-2.249511e-01
1.300973e+01	-9.735789e-01	-2.283509e-01
1.301009e+01	-9.727759e-01	-2.317479e-01
1.301040e+01	-9.719610e-01	-2.351421e-01
1.301068e+01	-9.711343e-01	-2.385335e-01
1.302402e+01	-9.702957e-01	-2.419219e-01
1.302438e+01	-9.694453e-01	-2.453074e-01
1.302476e+01	-9.685832e-01	-2.486899e-01
1.302515e+01	-9.677092e-01	-2.520694e-01
1.302549e+01	-9.668234e-01	-2.554458e-01
1.302582e+01	-9.659258e-01	-2.588190e-01
1.302612e+01	-9.650165e-01	-2.621892e-01
1.302639e+01	-9.640954e-01	-2.655561e-01
1.304035e+01	-9.631626e-01	-2.689198e-01
1.304059e+01	-9.622180e-01	-2.722802e-01
1.304083e+01	-9.612617e-01	-2.756374e-01
1.304108e+01	-9.602937e-01	-2.789911e-01
1.304133e+01	-9.593140e-01	-2.823415e-01
1.304158e+01	-9.583226e-01	-2.856884e-01
1.304182e+01	-9.573195e-01	-2.890318e-01
1.304207e+01	-9.563048e-01	-2.923717e-01
1.305584e+01	-9.552784e-01	-2.957081e-01
1.305614e+01	-9.542403e-01	-2.990408e-01
1.305640e+01	-9.531907e-01	-3.023699e-01
1.305675e+01	-9.521294e-01	-3.056953e-01
1.305702e+01	-9.510565e-01	-3.090170e-01
1.305730e+01	-9.499721e-01	-3.123349e-01
1.305759e+01	-9.488760e-01	-3.156490e-01
1.305810e+01	-9.477684e-01	-3.189593e-01
1.307177e+01	-9.466493e-01	-3.222657e-01
1.307203e+01	-9.455186e-01	-3.255682e-01
1.307230e+01	-9.443764e-01	-3.288666e-01
1.307257e+01	-9.432227e-01	-3.321611e-01
1.307286e+01	-9.420575e-01	-3.354516e-01
1.307314e+01	-9.408808e-01	-3.387379e-01
1.307351e+01	-9.396926e-01	-3.420201e-01
1.307410e+01	-9.384930e-01	-3.452982e-01
1.308764e+01	-9.372820e-01	-3.485720e-01
1.308789e+01	-9.360595e-01	-3.518416e-01
1.308815e+01	-9.348257e-01	-3.551070e-01
1.308843e+01	-9.335804e-01	-3.583679e-01
1.308871e+01	-9.323238e-01	-3.616246e-01
1.308900e+01	-9.310558e-01	-3.648768e-01
1.308928e+01	-9.297765e-01	-3.681246e-01
1.309003e+01	-9.284858e-01	-3.713678e-01
1.310320e+01	-9.271839e-01	-3.746066e-01
1.310344e+01	-9.258706e-01	-3.778408e-01
1.310368e+01	-9.245460e-01	-3.810704e-01
1.310398e+01	-9.232102e-01	-3.842953e-01
1.310423e+01	-9.218632e-01	-3.875156e-01
1.310448e+01	-9.205049e-01	-3.907311e-01
1.310483e+01	-9.191353e-01	-3.939419e-01
1.310608e+01	-9.177546e-01	-3.971479e-01
1.311846e+01	-9.163627e-01	-4.003490e-01
